Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
150,152, Elation after achieving a fitness milestone.         , Elation       ,2019-06-15 10:00:00, FitnessAchiever2, Instagram , #Elation #FitnessMilestone                   ,25.0,50.0, UK           ,2019,6,15,10
151,153, The euphoria of a successful product launch.         , Euphoria      ,2022-04-03 11:45:00, ProductLaunchJoy, Facebook , #Euphoria #ProductLaunchSuccess              ,15.0,30.0, USA       ,2022,4,3,11
152,154, Contentment in the embrace of a loved one.           , Contentment   ,2010-11-12 20:20:00, LovingEmbrace   , Twitter  , #Contentment #Love                             ,30.0,60.0, India    ,2010,11,12,20
153,155, Serenity found in the beauty of a sunset by the sea.  , Serenity      ,2011-07-22 18:30:00, SunsetWatcher2  , Instagram , #Serenity #SunsetViews                       ,22.0,45.0, Canada     ,2011,7,22,18
154,156, Gratitude for the small joys that each day brings.   , Gratitude     ,2012-03-30 11:20:00, JoyfulHeart2    , Facebook , #Gratitude #SmallJoys                        ,15.0,30.0, Australia   ,2012,3,30,11
155,157, Hopeful about the potential for personal growth.      , Hope          ,2013-10-05 16:40:00, GrowthOptimist  , Twitter  , #Hope #PersonalDevelopment                    ,18.0,35.0, UK       ,2013,10,5,16
156,158, Empowerment through learning a new skill.            , Empowerment   ,2014-07-10 13:15:00, SkillEmpower    , Instagram , #Empowerment #SkillBuilding                   ,25.0,50.0, India   ,2014,7,10,13
157,159, Compassion in volunteering for a local charity.       , Compassion    ,2015-12-18 14:20:00, CharityVolunteer, Facebook , #Compassion #VolunteerWork                   ,18.0,35.0, USA      ,2015,12,18,14
158,160, Tenderness in a quiet moment shared with a pet.      , Tenderness    ,2016-02-10 19:45:00, PetLove         , Twitter  , #Tenderness #PetLove                          ,25.0,50.0, Canada   ,2016,2,10,19
159,161, Arousal of excitement for an upcoming festival.       , Arousal       ,2017-09-25 11:30:00, FestivalFan     , Instagram , #Arousal #FestivalExcitement               ,20.0,40.0, UK ,2017,9,25,11
160,162, Enthusiasm for a DIY home improvement project.       , Enthusiasm    ,2018-04-15 16:00:00, DIYEnthusiast   , Facebook , #Enthusiasm #HomeImprovement                 ,15.0,30.0, Australia   ,2018,4,15,16
161,163, Fulfillment in completing a challenging puzzle.      , Fulfillment   ,2019-11-28 18:20:00, PuzzleMaster    , Twitter  , #Fulfillment #PuzzleChallenge                ,22.0,45.0, India    ,2019,11,28,18
162,164, Reverence for the wonders of nature on a hiking trail., Reverence ,2020-05-11 15:00:00, NatureAdmirer   , Instagram , #Reverence #NatureExploration                ,18.0,35.0, USA        ,2020,5,11,15
163,165, Elation after a surprise reunion with a childhood friend., Elation   ,2021-02-05 09:30:00, ChildhoodJoy    , Facebook , #Elation #FriendshipReunion                  ,25.0,50.0, Canada      ,2021,2,5,9
164,166, Suffering from despair after another setback.      , Despair         ,2021-03-10 08:30:00, StrugglingSoul    , Twitter  , #Despair #Struggle                              ,5.0,10.0, USA          ,2021,3,10,8
165,167," Overwhelmed by grief, missing a loved one dearly.  ", Grief           ,2022-07-05 15:45:00, MourningHeart     , Instagram , #Grief #Loss                                   ,8.0,15.0, Canada          ,2022,7,5,15
166,168, Loneliness creeps in as the night grows colder.    , Loneliness      ,2019-11-18 21:20:00, SolitarySoul      , Facebook , #Loneliness #Isolation                         ,10.0,20.0, UK           ,2019,11,18,21
167,169, Jealousy consumes me as I witness others' success. , Jealousy        ,2020-08-12 11:30:00, EnviousObserver   , Twitter  , #Jealousy #Envy                               ,12.0,25.0, India        ,2020,8,12,11
168,170, Resentment building up over past betrayals.        , Resentment      ,2018-05-22 14:45:00, BitterHeart       , Instagram , #Resentment #Bitterness                       ,7.0,15.0, Australia     ,2018,5,22,14
169,171, Frustration mounts as obstacles block my path.     , Frustration     ,2017-01-30 16:10:00, BlockedGoals      , Facebook , #Frustration #Obstacles                       ,10.0,20.0, USA          ,2017,1,30,16
170,172," Boredom sets in, the day feels endlessly dull.     ", Boredom         ,2016-09-28 19:45:00, BoredMind         , Twitter  , #Boredom #LackOfInterest                     ,8.0,15.0, Canada        ,2016,9,28,19
171,173," Anxiety grips my heart, worry clouds my thoughts.  ", Anxiety         ,2019-04-15 09:00:00, WorriedMind       , Instagram , #Anxiety #Worry                               ,12.0,25.0, UK           ,2019,4,15,9
172,174, Intimidation by the unknown future ahead.          , Intimidation    ,2021-12-03 18:30:00, FearfulSoul       , Facebook , #Intimidation #Fear                           ,15.0,30.0, India        ,2021,12,3,18
173,175, Helplessness sinks in as challenges pile up.       , Helplessness    ,2020-06-20 14:20:00, OverwhelmedHeart  , Twitter  , #Helplessness #Overwhelmed                    ,8.0,15.0, Australia    ,2020,6,20,14
174,176, Envy eats away at me as I see others' prosperity.  , Envy            ,2018-11-07 11:30:00, CovetousMind     , Instagram , #Envy #Desire                                ,10.0,20.0, Canada        ,2018,11,7,11
175,177, Regret over missed opportunities haunts my thoughts., Regret         ,2017-08-25 16:00:00, RemorsefulSoul   , Facebook , #Regret #MissedChances                       ,12.0,25.0, UK           ,2017,8,25,16
176,178, Disgust at the sight of injustice and cruelty.     , Disgust         ,2019-02-11 09:45:00, DisgustedHeart   , Twitter  , #Disgust #Injustice                          ,7.0,15.0, India        ,2019,2,11,9
177,179," Drowning in despair, hope slipping through my fingers.", Despair      ,2016-04-02 20:20:00, HopelessHeart    , Instagram , #Despair #Hopeless                           ,10.0,20.0, USA          ,2016,4,2,20
178,180," Grief weighs heavy, tears a constant companion.    ", Grief           ,2015-10-18 15:30:00, TearfulSoul      , Facebook , #Grief #Tears                                ,12.0,25.0, Canada        ,2015,10,18,15
179,181," Loneliness in a crowded room, a silent cry for connection.", Loneliness ,2019-07-12 18:10:00, IsolatedMind     , Twitter  , #Loneliness #SeekingConnection              ,15.0,30.0, UK            ,2019,7,12,18
180,182," Jealousy gnaws at my confidence, a toxic emotion.  ", Jealousy        ,2018-06-03 16:30:00, SelfDoubt        , Instagram , #Jealousy #Insecurity                       ,8.0,15.0, India         ,2018,6,3,16
181,183," Resentment festers, poisoning relationships.       ", Resentment      ,2022-01-15 12:00:00, BrokenTrust      , Facebook , #Resentment #BrokenTrust                     ,10.0,20.0, Australia    ,2022,1,15,12
182,184," Frustration boils over, a volcanic eruption of emotions.", Frustration ,2017-04-10 14:45:00, ExplosiveMind    , Twitter  , #Frustration #EmotionalOutburst             ,12.0,25.0, USA          ,2017,4,10,14
183,185," Boredom settles like dust, life feels mundane.     ", Boredom         ,2016-11-28 19:00:00, MundaneHeart     , Instagram , #Boredom #Monotony                          ,7.0,15.0, Canada        ,2016,11,28,19
184,186," Anxiety grips my chest, a relentless grip on my thoughts.", Anxiety   ,2018-09-05 09:30:00, RestlessMind     , Facebook , #Anxiety #Restlessness                      ,10.0,20.0, UK            ,2018,9,5,9
185,187," Intimidation by the challenges ahead, fear takes hold.", Intimidation ,2021-10-22 18:30:00, FearfulJourney   , Twitter  , #Intimidation #FacingFear                   ,15.0,30.0, India         ,2021,10,22,18
186,188," Helplessness engulfs me, drowning in a sea of problems.", Helplessness ,2019-05-08 14:20:00, OverwhelmedSoul  , Instagram , #Helplessness #Struggling                   ,8.0,15.0, Australia    ,2019,5,8,14
187,189," Envy poisons my thoughts, coveting others' success.", Envy            ,2017-03-20 11:30:00, GreenEyedMonster , Facebook , #Envy #Success                              ,10.0,20.0, Canada        ,2017,3,20,11
188,190, Regret for decisions that led to a painful present., Regret         ,2018-12-15 16:00:00, RegretfulMind    , Twitter  , #Regret #PastChoices                        ,12.0,25.0, USA          ,2018,12,15,16
189,191, Disgust at the corruption that stains society.     , Disgust         ,2016-07-01 09:45:00, CorruptedHeart   , Instagram , #Disgust #Corruption                        ,7.0,15.0, UK            ,2016,7,1,9
190,192," Sinking in despair, each day darker than the last. ", Despair         ,2020-08-20 20:20:00, DrowningSoul     , Facebook , #Despair #DarkDays                          ,10.0,20.0, India         ,2020,8,20,20
191,193," Grief overwhelms, a storm of emotions within.      ", Grief           ,2021-02-25 15:30:00, StormyHeart      , Twitter  , #Grief #EmotionalStorm                      ,12.0,25.0, Canada        ,2021,2,25,15
192,194," Loneliness echoes in empty spaces, yearning for connection.", Loneliness ,2019-09-12 18:10:00, EchoingSoul     , Instagram , #Loneliness #YearningForConnection         ,15.0,30.0, Australia     ,2019,9,12,18
193,195," Jealousy poisons my thoughts, resentment brewing within.", Jealousy    ,2018-08-05 16:30:00, PoisonedMind    , Facebook , #Jealousy #Resentment                       ,8.0,15.0, USA           ,2018,8,5,16
194,196," Resentment festers, a wound that refuses to heal.  ", Resentment      ,2017-01-12 12:00:00, UnforgivingSoul  , Twitter  , #Resentment #Unforgiving                    ,10.0,20.0, India         ,2017,1,12,12
195,197," Frustration escalates, a thunderstorm of emotions. ", Frustration     ,2022-04-05 14:45:00, ThunderingMind   , Instagram , #Frustration #EmotionalOutburst            ,12.0,25.0, UK            ,2022,4,5,14
196,198," Boredom lingers, a stagnant pool of indifference.  ", Boredom         ,2021-10-02 19:00:00, StagnantHeart    , Facebook , #Boredom #Stagnation                        ,7.0,15.0, Canada        ,2021,10,2,19
197,199," Embarking on a journey of discovery, fueled by curiosity and a thirst for knowledge. ", Curiosity       ,2023-04-15 10:15:00, InquisitiveMind   , Twitter  , #Curiosity #Learning                        ,15.0,30.0, USA          ,2023,4,15,10
198,200," Lost in the vast sea of information, an indifferent wave in the digital ocean. ", Indifference    ,2022-11-28 17:30:00, ApatheticObserver , Instagram , #Indifference #DigitalOverload              ,7.0,15.0, Canada          ,2022,11,28,17
199,201," The complex puzzle of life leaves me in a state of perpetual confusion, seeking answers in the chaos. ", Confusion       ,2020-04-02 09:45:00, SeekingClarity    , Facebook , #Confusion #LifePuzzle                     ,10.0,20.0, UK           ,2020,4,2,9
200,202," A numbness settles over me, a shield against the overwhelming emotions life throws my way. ", Numbness        ,2021-08-10 14:00:00, EmotionallyDistant , Twitter  , #Numbness #EmotionalShield                 ,8.0,15.0, India        ,2021,8,10,14
201,203," Gazing at the sunset, a melancholic longing for moments that slip through the fingers of time. ", Melancholy      ,2019-06-18 20:45:00, SunsetDreamer     , Instagram , #Melancholy #SunsetMoments                 ,12.0,25.0, Australia     ,2019,6,18,20
202,204," Revisiting old photographs, caught in the embrace of nostalgia's bittersweet symphony. ", Nostalgia       ,2018-02-05 15:15:00, MemoryLaneTraveler , Facebook , #Nostalgia #MemoryLane                     ,10.0,20.0, USA          ,2018,2,5,15
203,205," Torn between conflicting emotions, an ambivalence that paints my decisions in shades of uncertainty. ", Ambivalence     ,2022-05-30 11:30:00, MixedFeelings     , Twitter  , #Ambivalence #UncertainChoices             ,12.0,25.0, Canada        ,2022,5,30,11
204,206," Embracing the ebb and flow of life, finding acceptance in the dance of existence. ", Acceptance      ,2023-01-10 16:20:00, ZenLifestyle      , Instagram , #Acceptance #LifeJourney                   ,15.0,30.0, UK           ,2023,1,10,16
205,207," Facing challenges head-on, a determination that fuels the fire within to achieve the impossible. ", Determination   ,2020-09-18 13:45:00, ResilientSpirit   , Facebook , #Determination #AchieveTheImpossible       ,10.0,20.0, India        ,2020,9,18,13
206,208," Serenity found in the stillness of nature, a tranquil retreat from the chaos of the modern world. ", Serenity        ,2021-07-03 19:00:00, NatureSoul        , Twitter  , #Serenity #NatureRetreat                   ,12.0,25.0, Australia    ,2021,7,3,19
207,209," Curiosity leading me down the rabbit hole of knowledge, a perpetual student in life's classroom. ", Curiosity       ,2022-10-08 08:15:00, EternalLearner    , Instagram , #Curiosity #KnowledgeQuest                ,20.0,40.0, USA          ,2022,10,8,8
208,210," Floating through the day with an air of indifference, detached from the mundane happenings around. ", Indifference    ,2023-03-22 16:30:00, AloofObserver     , Facebook , #Indifference #FloatingThroughLife        ,10.0,20.0, Canada        ,2023,3,22,16
209,211," Entangled in the web of thoughts, confusion reigning as I navigate the labyrinth of ideas. ", Confusion       ,2021-05-15 11:45:00, ThoughtExplorer   , Twitter  , #Confusion #ThoughtLabyrinth              ,15.0,30.0, UK            ,2021,5,15,11
210,212," Numb to the chaos, emotions locked away, a stoic facade concealing the inner turmoil. ", Numbness        ,2019-12-28 14:30:00, StoicSoul         , Instagram , #Numbness #StoicFacade                    ,8.0,15.0, Australia     ,2019,12,28,14
211,213," Melancholy whispers in the breeze, a silent conversation with the echoes of forgotten dreams. ", Melancholy      ,2020-03-01 19:00:00, DreamerInSilence  , Facebook , #Melancholy #WhispersInTheBreeze         ,12.0,25.0, India         ,2020,3,1,19
212,214," Stumbling upon an old journal, nostalgia flooding in waves, carrying me to moments long gone. ", Nostalgia       ,2018-07-10 15:45:00, JournalKeeper     , Twitter  , #Nostalgia #JournalMoments               ,10.0,20.0, Canada        ,2018,7,10,15
213,215," A tapestry of conflicting feelings, weaving through uncertainty, caught in the threads of ambivalence. ", Ambivalence     ,2022-01-05 10:30:00, ThreadWeaver      , Instagram , #Ambivalence #ConflictingFeelings        ,12.0,25.0, UK            ,2022,1,5,10
